Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675632961.2655764,0,77761,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632962.2648764,0,77762,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632963.2628734,0,77763,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632964.2629933,0,77764,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632965.2641761,0,77765,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632966.2606206,0,77766,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632967.2685475,0,77767,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632968.2612357,0,77768,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632969.261778,0,77769,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632970.2651389,0,77770,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
1675632971.261229,0,77771,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
1675632972.262877,0,77772,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
1675632973.263888,0,77773,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
1675632974.2602599,0,77774,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
1675632975.2606423,0,77775,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
1675632976.2601306,0,77776,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
1675632977.2622294,0,77777,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
1675632978.2610092,0,77778,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
1675632979.2661772,0,77779,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
1675632980.2609222,0,77780,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
1675632981.262789,0,77781,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
1675632982.2620568,0,77782,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
1675632983.2623265,0,77783,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
1675632984.262026,0,77784,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
1675632985.2647467,0,77785,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.34375,0.0,19,T
1675632986.2761598,0,77786,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.34375,0.0,19,T
1675632987.2600172,0,77787,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.34375,0.0,19,T
1675632988.2628515,0,77788,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.34375,0.0,19,T
1675632989.2610397,0,77789,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.34375,0.0,19,T
1675632990.2618,0,77790,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.34375,0.0,19,T
1675632991.2776763,0,77791,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.34375,0.0,19,T
1675632992.2688797,0,77792,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.34375,0.0,19,T
1675632993.2643454,0,77793,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.0,0.0,4689311.0,327794.34375,0.0,19,T
1675632994.2630615,0,77794,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.0,0.0,4689311.0,327794.34375,0.0,19,T
1675632995.26339,0,77795,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.0,0.0,4689311.0,327794.3125,0.0,19,T
1675632996.2640634,0,77796,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.0,0.0,4689311.0,327794.3125,0.0,19,T
1675632997.266013,0,77797,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.0,0.0,4689311.0,327794.3125,0.0,19,T
1675632998.2611926,0,77798,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.1875,0.0,19,T
1675632999.2648854,0,77799,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.1875,0.0,19,T
1675633000.2620745,0,77800,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.1875,0.0,19,T
1675633001.2617047,0,77801,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.1875,0.0,19,T
1675633002.2630475,0,77802,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.1875,0.0,19,T
1675633003.2699635,0,77803,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.1875,0.0,19,T
1675633004.2623072,0,77804,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.1875,0.0,19,T
1675633005.2654753,0,77805,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.1875,0.0,19,T
1675633006.266146,0,77806,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.0,0.0,4689311.0,327794.1875,0.0,19,T
1675633007.2656844,0,77807,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.0,0.0,4689311.0,327794.1875,0.0,19,T
1675633008.2638636,0,77808,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.0625,0.0,19,T
1675633009.2664378,0,77809,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.0,0.0,4689311.0,327794.0625,0.0,19,T
1675633010.2641795,0,77810,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.0,0.0,4689311.0,327794.0625,0.0,19,T
1675633011.2636273,0,77811,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.0625,0.0,19,T
1675633012.2632353,0,77812,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.0625,0.0,19,T
1675633013.2621622,0,77813,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.0625,0.0,19,T
1675633014.2648385,0,77814,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.0,0.0,4689311.0,327794.0625,0.0,19,T
1675633015.2618456,0,77815,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.0625,0.0,19,T
1675633016.2630024,0,77816,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.0625,0.0,19,T
1675633017.2658114,0,77817,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.0625,0.0,19,T
1675633018.2623792,0,77818,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
1675633019.263366,0,77819,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
1675633020.2635622,0,77820,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
1675633021.2633612,0,77821,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
1675633022.2627761,0,77822,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
1675633023.2617376,0,77823,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
1675633024.2639961,0,77824,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
1675633025.26257,0,77825,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
1675633026.2625825,0,77826,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
1675633027.2653298,0,77827,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
1675633028.266003,0,77828,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
1675633029.2622886,0,77829,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
1675633030.266593,0,77830,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
1675633031.2651258,0,77831,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
1675633032.2656655,0,77832,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.0,0.0,4689311.0,327793.90625,0.0,19,T
1675633033.2618816,0,77833,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
1675633034.2611415,0,77834,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
1675633035.2621984,0,77835,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
1675633036.278302,0,77836,0,GPS1_FRAME,42.33700180053711,-71.09036254882812,1.100000023841858,0.0,4689310.5,327793.78125,0.0,19,T
1675633037.2625637,0,77837,0,GPS1_FRAME,42.33700180053711,-71.09036254882812,1.100000023841858,0.0,4689310.5,327793.78125,0.0,19,T
1675633038.2618644,0,77838,0,GPS1_FRAME,42.33700180053711,-71.09036254882812,1.100000023841858,0.0,4689310.5,327793.78125,0.0,19,T
1675633039.2639117,0,77839,0,GPS1_FRAME,42.33700180053711,-71.09036254882812,1.100000023841858,0.0,4689310.5,327793.78125,0.0,19,T
1675633040.2614515,0,77840,0,GPS1_FRAME,42.33700180053711,-71.09036254882812,1.100000023841858,0.0,4689310.5,327793.78125,0.0,19,T
1675633041.280294,0,77841,0,GPS1_FRAME,42.33700180053711,-71.09036254882812,1.100000023841858,0.0,4689310.5,327793.78125,0.0,19,T
1675633042.2612114,0,77842,0,GPS1_FRAME,42.33700180053711,-71.09036254882812,1.100000023841858,0.0,4689310.5,327793.78125,0.0,19,T
1675633043.261906,0,77843,0,GPS1_FRAME,42.33700180053711,-71.09036254882812,1.100000023841858,0.0,4689310.5,327793.78125,0.0,19,T
1675633044.260254,0,77844,0,GPS1_FRAME,42.33700180053711,-71.09036254882812,1.100000023841858,0.0,4689310.5,327793.78125,0.0,19,T
1675633045.2631252,0,77845,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
1675633046.260388,0,77846,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
1675633047.2609956,0,77847,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
1675633048.2616599,0,77848,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
1675633049.261769,0,77849,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
1675633050.2635646,0,77850,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
1675633051.2607648,0,77851,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
1675633052.2700777,0,77852,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
1675633053.260454,0,77853,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
1675633054.2633414,0,77854,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
1675633055.263665,0,77855,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.7999999523162842,0.0,4689310.5,327793.625,0.0,19,T
1675633056.262333,0,77856,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
1675633057.263729,0,77857,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.5,0.0,19,T
