time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.HDOP,.UTM_easting,.UTM_northing,.UTC,.Zone,.Letter
2023/02/05/16:30:00.261485,0,77400,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:30:01.261383,0,77401,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:30:02.261553,0,77402,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:30:03.278001,0,77403,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:30:04.261561,0,77404,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:30:05.261309,0,77405,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2999999523162842,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:30:06.260900,0,77406,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:30:07.263018,0,77407,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:30:08.260989,0,77408,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:30:09.260887,0,77409,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:30:10.261805,0,77410,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:30:11.261060,0,77411,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:30:12.262835,0,77412,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:30:13.263971,0,77413,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:30:14.261716,0,77414,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:30:15.260717,0,77415,0,GPS1_FRAME,42.336692810058594,-71.09004211425781,1.2000000476837158,0.0,4689275.5,327819.28125,0.0,19,T
2023/02/05/16:30:16.261104,0,77416,0,GPS1_FRAME,42.33668899536133,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.28125,0.0,19,T
