Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675635460.2759163,0,80260,0,GPS1_FRAME,42.336395263671875,-71.09210968017578,1.2999999523162842,0.0,4689247.0,327648.21875,0.0,19,T
1675635461.2758446,0,80261,0,GPS1_FRAME,42.336402893066406,-71.09212493896484,1.2999999523162842,0.0,4689247.5,327647.125,0.0,19,T
1675635462.276558,0,80262,0,GPS1_FRAME,42.33640670776367,-71.0921401977539,1.2999999523162842,0.0,4689248.0,327646.0625,0.0,19,T
1675635463.2811399,0,80263,0,GPS1_FRAME,42.3364143371582,-71.09214782714844,1.2999999523162842,0.0,4689248.5,327645.09375,0.0,19,T
1675635464.2750494,0,80264,0,GPS1_FRAME,42.33641815185547,-71.0921630859375,1.2999999523162842,0.0,4689249.0,327643.875,0.0,19,T
1675635465.2744195,0,80265,0,GPS1_FRAME,42.336421966552734,-71.09217834472656,1.2999999523162842,0.0,4689249.5,327642.65625,0.0,19,T
1675635466.2785342,0,80266,0,GPS1_FRAME,42.33642578125,-71.09219360351562,1.2000000476837158,0.0,4689250.5,327641.5625,0.0,19,T
1675635467.2782996,0,80267,0,GPS1_FRAME,42.336429595947266,-71.09220886230469,1.2999999523162842,0.0,4689250.5,327640.21875,0.0,19,T
1675635468.282005,0,80268,0,GPS1_FRAME,42.3364372253418,-71.09221649169922,1.2000000476837158,0.0,4689251.5,327639.6875,0.0,19,T
1675635469.282598,0,80269,0,GPS1_FRAME,42.33644485473633,-71.09222412109375,1.2000000476837158,0.0,4689252.0,327639.0,0.0,19,T
1675635470.2777166,0,80270,0,GPS1_FRAME,42.336448669433594,-71.09223175048828,1.2000000476837158,0.0,4689253.0,327638.1875,0.0,19,T
1675635471.2788513,0,80271,0,GPS1_FRAME,42.336456298828125,-71.09224700927734,1.2000000476837158,0.0,4689253.5,327637.53125,0.0,19,T
1675635472.2756965,0,80272,0,GPS1_FRAME,42.33646011352539,-71.09224700927734,1.2999999523162842,0.0,4689254.0,327637.40625,0.0,19,T
1675635473.2771394,0,80273,0,GPS1_FRAME,42.33646011352539,-71.09224700927734,1.2999999523162842,0.0,4689254.0,327637.53125,0.0,19,T
